User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,User-City,User-State,User-Country,User-Age,Series-Title,Genre
239488,3551551693,10,Harry Potter und der Gefangene von Azkaban,J. K. Rowling,1999,Carlsen Verlag GmbH,ganderkesee, niedersachsen,Germany,36.0,harry potter,Fantasy
239488,3551551936,10,Harry Potter Und Der Feuerkelch,Joanne K. Rowling,1999,Carlsen Verlag GmbH,ganderkesee, niedersachsen,Germany,36.0,harry potter,Fantasy
239554,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,minneapolis, minnesota,United States,37.0,pilot's wife : a novel,Fiction
239554,044041833X,7,"The Subtle Knife (His Dark Materials, Book 2)",PHILIP PULLMAN,2001,Yearling,minneapolis, minnesota,United States,37.0,his dark materials,Fantasy
239561,0312265840,10,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Press,alpharetta, georgia,United States,63.0,stephanie plum,Mystery
239569,0671027360,8,Angels & Demons,Dan Brown,2001,Pocket Star,atlanta, georgia,United States,22.0,angels & demons,Thriller
239574,0345443284,7,While I Was Gone,Sue Miller,1999,Ballantine Books,jefferson city, missouri,United States,27.0,while i was gone,Fiction
239584,0061009059,5,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch,gilroy, california,United States,33.0,stephanie plum,Mystery
239584,031228375X,7,Wintering: A Novel of Sylvia Plath,Kate Moses,2003,St. Martin's Press,gilroy, california,United States,33.0,ring,Fantasy
239584,0345361792,10,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,gilroy, california,United States,33.0,prayer for owen meany,Fiction
239584,0345413350,10,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1997,Del Rey,gilroy, california,United States,33.0,his dark materials,Fantasy
239584,1573221937,7,How to Be Good,Nick Hornby,2001,Riverhead Books,gilroy, california,United States,33.0,how to be good,Fiction
239593,0385504209,6,The Da Vinci Code,Dan Brown,2003,Doubleday,st. louis, missouri,United States,29.0,da vinci code,Thriller
239594,0060930535,8,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,leuven, vlaams-brabant,Belgium,28.0,poisonwood bible: a novel,Historical Fiction
239594,0140434186,6,Wuthering Heights (Penguin Classics),Emily Bronte,1996,Penguin Books,leuven, vlaams-brabant,Belgium,28.0,ring,Fantasy
239594,0316182540,6,White Oleander : A Novel,Janet Fitch,2001,"Little, Brown",leuven, vlaams-brabant,Belgium,28.0,white oleander : a novel,Fiction
239594,0345361792,8,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,leuven, vlaams-brabant,Belgium,28.0,prayer for owen meany,Fiction
239594,0440238137,9,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,2003,Laurel Leaf,leuven, vlaams-brabant,Belgium,28.0,his dark materials,Fantasy
239594,0440238153,9,"The Amber Spyglass (His Dark Materials, Book 3)",PHILIP PULLMAN,2003,Laurel Leaf,leuven, vlaams-brabant,Belgium,28.0,his dark materials,Fantasy
239594,0671727796,9,The Color Purple,Alice Walker,1990,Pocket,leuven, vlaams-brabant,Belgium,28.0,color purple,Historical Fiction
239594,0804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),leuven, vlaams-brabant,Belgium,28.0,joy luck club,Fiction
239594,184195425X,9,Life of Pi,Yann Martel,2004,Pub Group West,leuven, vlaams-brabant,Belgium,28.0,life of pi,Fiction
239602,074343627X,9,Dreamcatcher,Stephen King,2001,Pocket,causeway bay, causeway bay,Hong Kong,33.0,dreamcatcher,Horror
239609,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,atlanta, georgia,United States,42.0,harry potter,Fantasy
239626,0312980140,10,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Paperbacks,wellesley, massachusetts,United States,52.0,stephanie plum,Mystery
239626,0452262143,10,"The Drawing of the Three (The Dark Tower, Book 2)",Stephen King,1989,Plume Books,wellesley, massachusetts,United States,52.0,dark tower,Fantasy
239626,0452279623,10,"The Waste Lands (The Dark Tower, Book 3)",Stephen King,1997,New American Library,wellesley, massachusetts,United States,52.0,dark tower,Fantasy
239626,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,wellesley, massachusetts,United States,52.0,harry potter,Fantasy
239637,0679442790,7,The Reader,Bernhard Schlink,1997,Random House,portland, oregon,United States,33.0,reader,Historical Fiction
239655,0060934417,6,Bel Canto: A Novel,Ann Patchett,2002,Perennial,boulder, colorado,United States,33.0,bel canto: a novel,Fiction
239661,0971880107,2,Wild Animus,Rich Shapero,2004,Too Far,sydney, new south wales,Australia,21.0,wild animus,Fiction
239667,0060987103,10,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996,Regan Books,new haven, connecticut,United States,33.0,wicked,Fantasy
239670,0060987103,4,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996,Regan Books,chicago, illinois,United States,31.0,wicked,Fantasy
239692,0312990456,8,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,virginia beach, virginia,United States,24.0,stephanie plum,Mystery
239692,0316666009,9,1st to Die: A Novel,James Patterson,2001,Little Brown and Company,virginia beach, virginia,United States,24.0,1st to die: a novel,Thriller
239692,0316969443,9,Suzanne's Diary for Nicholas,James Patterson,2001,"Little, Brown",virginia beach, virginia,United States,24.0,suzanne's diary for nicholas,Romance
239692,0316969680,9,The Beach House,James Patterson,2002,"Little, Brown",virginia beach, virginia,United States,24.0,beach house,Fiction
239692,0385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday,virginia beach, virginia,United States,24.0,da vinci code,Thriller
239736,0441569595,5,Neuromancer (Remembering Tomorrow),William Gibson,1995,Ace Books,paris, ile-de-france,France,20.0,ring,Fantasy
239736,0552143243,10,The Discworld Mapp,Terry Pratchett,1995,Corgi,paris, ile-de-france,France,20.0,discworld,Fantasy
239736,0836217799,9,Bring Me The Head Of Willy The Mailboy!,Scott Adams,1995,Andrews McMeel Publishing,paris, ile-de-france,France,20.0,ring,Fantasy
239740,0060928336,5,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,albuquerque, new mexico,United States,33.0,divine secrets of the ya-ya sisterhood: a novel,Fiction
239801,0061020397,10,Carpe Jugulum (Discworld Novels (Paperback)),Terry Pratchett,2000,HarperTorch,london, london,United Kingdom,33.0,discworld,Fantasy
239801,0061051578,10,The Fifth Elephant: A Novel of Discworld,Terry Pratchett,2000,HarperCollins Publishers,london, london,United Kingdom,33.0,discworld,Fantasy
239801,0767902521,9,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,london, london,United Kingdom,33.0,ring,Fantasy
239808,0440220602,6,The Chamber,John Grisham,1995,Dell Publishing Company,millbrook, ontario,Canada,33.0,chamber,Thriller
239841,0679432477,10,Empire Falls,RICHARD RUSSO,2001,Knopf,springfield, missouri,United States,21.0,empire falls,Fiction
239847,0971880107,7,Wild Animus,Rich Shapero,2004,Too Far,lansdale, pennsylvania,United States,33.0,wild animus,Fiction
239914,0385503822,10,The Summons,John Grisham,2002,Doubleday Books,mobile, alabama,United States,33.0,summons,Thriller
240008,0767902521,8,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,blytheville, arkansas,United States,33.0,ring,Fantasy
240032,1551668998,10,Beach House,Mary Alice Monroe,2002,Mira,memphis, tennessee,United States,48.0,beach house,Fiction
240035,0312278586,7,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,birmingham, alabama,United States,33.0,nanny diaries: a novel,Fiction
240035,034538475X,5,The Tale of the Body Thief (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,birmingham, alabama,United States,33.0,vampire chronicles,Horror
240035,0440211727,5,A Time to Kill,JOHN GRISHAM,1992,Dell,birmingham, alabama,United States,33.0,time to kill,Thriller
240035,0440214041,5,The Pelican Brief,John Grisham,1993,Dell,birmingham, alabama,United States,33.0,pelican brief,Thriller
240035,0553250426,8,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,Bantam Books,birmingham, alabama,United States,33.0,earth's children,Historical Fiction
240035,0553260960,8,"The Mammoth Hunters (Auel, Jean M. , Earth's Children.)",Jean M. Auel,1986,Bantam Books,birmingham, alabama,United States,33.0,earth's children,Historical Fiction
240035,0553289411,7,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991,Bantam,birmingham, alabama,United States,33.0,earth's children,Historical Fiction
240035,0812550706,8,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,birmingham, alabama,United States,33.0,ender's game (ender wiggins saga (paperback)),Science Fiction
240043,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,london, england,United Kingdom,30.0,ring,Fantasy
240051,0060987103,8,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996,Regan Books,trenton, ontario,Canada,32.0,wicked,Fantasy
240054,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far,nottingham, england,United Kingdom,33.0,wild animus,Fiction
240098,044023722X,7,A Painted House,John Grisham,2001,Dell Publishing Company,revelstoke, british columbia,Canada,26.0,painted house,Fiction
240107,0345339703,9,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J.R.R. TOLKIEN,1986,Del Rey,rsm, california,United States,60.0,ring,Fantasy
240107,0609610597,8,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,Crown,rsm, california,United States,60.0,earth's children,Historical Fiction
240131,0312990456,9,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,sherwood park, alberta,Canada,26.0,stephanie plum,Mystery
240131,0440236673,8,The Brethren,John Grisham,2000,Island,sherwood park, alberta,Canada,26.0,brethren,Thriller
240131,0446672211,9,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,sherwood park, alberta,Canada,26.0,where the heart is (oprah's book club (paperback)),Fiction
240144,0312042779,8,Catering to Nobody,Diane Mott Davidson,1990,St. Martin's Press,muskego, wisconsin,United States,34.0,ring,Fantasy
240144,0439136350,10,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,muskego, wisconsin,United States,34.0,harry potter,Fantasy
240144,0439139597,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000,Scholastic,muskego, wisconsin,United States,34.0,harry potter,Fantasy
240144,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,muskego, wisconsin,United States,34.0,harry potter,Fantasy
240144,0440998050,10,A Wrinkle in Time,Madeleine L'Engle,1976,Laure Leaf,muskego, wisconsin,United States,34.0,wrinkle in time,Science Fiction
240144,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic,muskego, wisconsin,United States,34.0,harry potter,Fantasy
240144,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,muskego, wisconsin,United States,34.0,harry potter,Fantasy
240144,0671027360,8,Angels & Demons,Dan Brown,2001,Pocket Star,muskego, wisconsin,United States,34.0,angels & demons,Thriller
240207,0446610038,10,1st to Die: A Novel,James Patterson,2002,Warner Vision,alexandria, virginia,United States,33.0,1st to die: a novel,Thriller
240213,0440214041,7,The Pelican Brief,John Grisham,1993,Dell,petaling jaya, kuala lumpur,Malaysia,24.0,pelican brief,Thriller
240219,0060976845,10,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial,arlington, tennessee,United States,38.0,little altars everywhere: a novel,Fiction
240219,0142001740,9,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,arlington, tennessee,United States,38.0,secret life of bees,Historical Fiction
240219,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,arlington, tennessee,United States,38.0,pilot's wife : a novel,Fiction
240224,0971880107,5,Wild Animus,Rich Shapero,2004,Too Far,walnut creek, california,United States,52.0,wild animus,Fiction
240226,0312195516,10,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,winston-salem, north carolina,United States,33.0,red tent (bestselling backlist),Historical Fiction
240235,0312185863,9,Four to Score (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Press,bridgeton, new jersey,United States,21.0,stephanie plum,Mystery
240235,0312203039,9,High Five (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Press,bridgeton, new jersey,United States,21.0,stephanie plum,Mystery
240235,0312205406,9,Hot Six (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Press,bridgeton, new jersey,United States,21.0,stephanie plum,Mystery
240235,0312265840,9,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Press,bridgeton, new jersey,United States,21.0,stephanie plum,Mystery
240235,0312265859,9,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Press,bridgeton, new jersey,United States,21.0,stephanie plum,Mystery
240235,0684196395,9,ONE FOR THE MONEY : A Stephanie Plum Novel,Janet Evanovich,1994,Scribner,bridgeton, new jersey,United States,21.0,stephanie plum,Mystery
240235,0684822652,9,THREE TO GET DEADLY : A Stephanie Plum Novel,Janet Evanovich,1997,Scribner,bridgeton, new jersey,United States,21.0,stephanie plum,Mystery
240252,067976402X,8,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,grants pass, oregon,United States,63.0,snow falling on cedars,Historical Fiction
240254,0440241073,8,The Summons,John Grisham,2002,Dell Publishing Company,st. louis, missouri,United States,50.0,summons,Thriller
240267,0060934417,10,Bel Canto: A Novel,Ann Patchett,2002,Perennial,st. louis, missouri,United States,33.0,bel canto: a novel,Fiction
240272,0312195516,10,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,st. louis, missouri,United States,26.0,red tent (bestselling backlist),Historical Fiction
240275,044023722X,5,A Painted House,John Grisham,2001,Dell Publishing Company,ballwin, missouri,United States,33.0,painted house,Fiction
240280,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,st. louis, missouri,United States,36.0,harry potter,Fantasy
240280,0553234811,9,"Valley of the Horses (Auel, Jean M. , Earth's Children.)",Jean M. Auel,1983,Bantam Doubleday Dell,st. louis, missouri,United States,36.0,earth's children,Historical Fiction
240318,0440206154,9,Red Dragon,Thomas Harris,2000,Dell Publishing Company,burnaby, british columbia,Canada,33.0,red dragon,Thriller
240333,014028009X,9,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books,sheffield, south yorkshire,United Kingdom,33.0,bridget jones,Romance
240333,0156027321,9,Life of Pi,Yann Martel,2003,Harvest Books,sheffield, south yorkshire,United Kingdom,33.0,life of pi,Fiction
240333,0786817070,8,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2002,Miramax Kids,sheffield, south yorkshire,United Kingdom,33.0,artemis fowl,Fantasy
240370,0385504209,9,The Da Vinci Code,Dan Brown,2003,Doubleday,brookline, massachusetts,United States,33.0,da vinci code,Thriller
240376,0061020400,8,The Fifth Elephant: A Novel of Discworld,Terry Pratchett,2001,HarperTorch,lexington/richmond, kentucky,United States,33.0,discworld,Fantasy
240381,0345413350,7,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1997,Del Rey,denver, colorado,United States,33.0,his dark materials,Fantasy
240394,0156027321,3,Life of Pi,Yann Martel,2003,Harvest Books,baker city, oregon,United States,25.0,life of pi,Fiction
240394,044021145X,8,The Firm,John Grisham,1992,Bantam Dell Publishing Group,baker city, oregon,United States,25.0,firm,Thriller
240401,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic,denver, colorado,United States,64.0,harry potter,Fantasy
240403,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,louisville, kentucky,United States,49.0,harry potter,Fantasy
240403,0684833778,6,The BODACIOUS BOOK OF SUCCULENCE : DARING TO LIVE YOUR SUCCULENT WILD LIFE,Sark,1998,Fireside,louisville, kentucky,United States,49.0,ring,Fantasy
240403,0812548094,8,"Stone of Tears (Sword of Truth, Book 2)",Terry Goodkind,1996,Tor Fantasy,louisville, kentucky,United States,49.0,sword of truth,Fantasy
240432,0440220602,8,The Chamber,John Grisham,1995,Dell Publishing Company,kolding, jylland,Denmark,33.0,chamber,Thriller
240461,0439136350,5,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,sofia, n/a,Bulgaria,33.0,harry potter,Fantasy
240486,0345370775,7,Jurassic Park,Michael Crichton,1999,Ballantine Books,mt.pleasant, iowa,United States,33.0,jurassic park,Science Fiction
240495,0385493800,3,The Testament,John Grisham,1999,Doubleday Books,fort worth, texas,United States,46.0,testament,Thriller
240528,0439064864,10,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic,aptos, california,United States,46.0,harry potter,Fantasy
240528,0439139600,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,aptos, california,United States,46.0,harry potter,Fantasy
240528,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,aptos, california,United States,46.0,harry potter,Fantasy
240528,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic,aptos, california,United States,46.0,harry potter,Fantasy
240541,0971880107,3,Wild Animus,Rich Shapero,2004,Too Far,port angeles, washington,United States,40.0,wild animus,Fiction
240543,0385424728,6,The Chamber,John Grisham,1994,Doubleday Books,millbrae, california,United States,67.0,chamber,Thriller
240567,0142001740,10,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,hawthorne, new jersey,United States,33.0,secret life of bees,Historical Fiction
240567,0312195516,8,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,hawthorne, new jersey,United States,33.0,red tent (bestselling backlist),Historical Fiction
240567,0312971346,9,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Paperbacks,hawthorne, new jersey,United States,33.0,stephanie plum,Mystery
240567,0312976275,9,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Paperbacks,hawthorne, new jersey,United States,33.0,stephanie plum,Mystery
240567,0312983867,8,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,hawthorne, new jersey,United States,33.0,stephanie plum,Mystery
240567,0312990456,9,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,hawthorne, new jersey,United States,33.0,stephanie plum,Mystery
240567,0316569321,8,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown",hawthorne, new jersey,United States,33.0,white oleander : a novel,Fiction
240567,0345370775,7,Jurassic Park,Michael Crichton,1999,Ballantine Books,hawthorne, new jersey,United States,33.0,jurassic park,Science Fiction
240567,0375727345,8,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,hawthorne, new jersey,United States,33.0,house of sand and fog,Fiction
240567,0385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday,hawthorne, new jersey,United States,33.0,da vinci code,Thriller
240567,044021145X,5,The Firm,John Grisham,1992,Bantam Dell Publishing Group,hawthorne, new jersey,United States,33.0,firm,Thriller
240567,0440213525,8,The Client,John Grisham,1994,Dell Publishing Company,hawthorne, new jersey,United States,33.0,client,Legal Thriller
240567,0440214041,5,The Pelican Brief,John Grisham,1993,Dell,hawthorne, new jersey,United States,33.0,pelican brief,Thriller
240567,0440220602,5,The Chamber,John Grisham,1995,Dell Publishing Company,hawthorne, new jersey,United States,33.0,chamber,Thriller
240567,044022165X,6,The Rainmaker,JOHN GRISHAM,1996,Dell,hawthorne, new jersey,United States,33.0,rainmaker,Legal Thriller
240567,0440222656,9,The Horse Whisperer,Nicholas Evans,1996,Dell,hawthorne, new jersey,United States,33.0,horse whisperer,Romance
240567,0440234743,5,The Testament,John Grisham,1999,Dell,hawthorne, new jersey,United States,33.0,testament,Thriller
240567,0440236673,6,The Brethren,John Grisham,2000,Island,hawthorne, new jersey,United States,33.0,brethren,Thriller
240567,044023722X,8,A Painted House,John Grisham,2001,Dell Publishing Company,hawthorne, new jersey,United States,33.0,painted house,Fiction
240567,0440241073,5,The Summons,John Grisham,2002,Dell Publishing Company,hawthorne, new jersey,United States,33.0,summons,Thriller
240567,0440241537,5,The King of Torts,JOHN GRISHAM,2003,Dell,hawthorne, new jersey,United States,33.0,king of torts,Legal Thriller
240567,0446364193,6,Along Came a Spider (Alex Cross Novels),James Patterson,1993,Warner Books,hawthorne, new jersey,United States,33.0,alex cross,Thriller
240567,0446605484,9,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision,hawthorne, new jersey,United States,33.0,alex cross,Thriller
240567,0446672211,9,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,hawthorne, new jersey,United States,33.0,where the heart is (oprah's book club (paperback)),Fiction
240567,0452282152,4,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,hawthorne, new jersey,United States,33.0,ring,Fantasy
240567,0486292568,6,Wuthering Heights (Dover Thrift Editions),Emily Bronte,1996,Dover Publications,hawthorne, new jersey,United States,33.0,ring,Fantasy
240567,0671021001,7,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket,hawthorne, new jersey,United States,33.0,she's come undone (oprah's book club),Fiction
240567,0671027360,7,Angels & Demons,Dan Brown,2001,Pocket Star,hawthorne, new jersey,United States,33.0,angels & demons,Thriller
240567,0671887963,4,Ring of Truth,Nancy Pickard,2002,Pocket,hawthorne, new jersey,United States,33.0,ring,Fantasy
240567,0804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),hawthorne, new jersey,United States,33.0,joy luck club,Fiction
240568,0446672211,10,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,elk  city, oklahoma,United States,34.0,where the heart is (oprah's book club (paperback)),Fiction
240568,0671617028,10,The Color Purple,Alice Walker,1985,Pocket Books,elk  city, oklahoma,United States,34.0,color purple,Historical Fiction
240569,0446605239,10,The Notebook,Nicholas Sparks,1998,Warner Books,winston salem, north carolina,United States,33.0,notebook,Romance
240570,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,dunbar, west virginia,United States,43.0,harry potter,Fantasy
240602,0440211727,9,A Time to Kill,JOHN GRISHAM,1992,Dell,pulaski, virginia,United States,33.0,time to kill,Thriller
240603,0312971346,5,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Paperbacks,point pleasant, west virginia,United States,50.0,stephanie plum,Mystery
240629,0441172717,9,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter,okemos, michigan,United States,33.0,ring,Fantasy
240643,038550120X,9,A Painted House,JOHN GRISHAM,2001,Doubleday,niceville, florida,United States,33.0,painted house,Fiction
240643,0446612545,8,The Beach House,James Patterson,2003,Warner Books,niceville, florida,United States,33.0,beach house,Fiction
240643,084233226X,8,Desecration: Antichrist Takes the Throne (Left Behind No. 9),Tim Lahaye,2001,Tyndale House Publishers,niceville, florida,United States,33.0,left behind,Fiction
240660,0345417623,7,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,vancouver, british columbia,Canada,33.0,timeline,Science Fiction
240663,0330375253,8,Bridget Jones's Diary,Helen Fielding,2001,Picador,west vancouver, british columbia,Canada,24.0,bridget jones,Romance
240670,0679432477,10,Empire Falls,RICHARD RUSSO,2001,Knopf,toronto, ontario,Canada,52.0,empire falls,Fiction
240677,0060930535,9,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,palmetto, florida,United States,56.0,poisonwood bible: a novel,Historical Fiction
240677,0385472951,8,The Partner,John Grisham,1997,Doubleday Books,palmetto, florida,United States,56.0,partner,Thriller
240687,0061020680,5,Mort (Discworld Novels (Paperback)),Terry Pratchett,2001,HarperTorch,seattle, washington,United States,33.0,discworld,Fantasy
240700,0345413377,9,"The Amber Spyglass (His Dark Materials, Book 3)",PHILIP PULLMAN,2001,Del Rey,waldorf, maryland,United States,15.0,his dark materials,Fantasy
240700,0375802118,8,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,1999,Alfred A. Knopf,waldorf, maryland,United States,15.0,his dark materials,Fantasy
240700,0439064864,8,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic,waldorf, maryland,United States,15.0,harry potter,Fantasy
240700,0439136350,8,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,waldorf, maryland,United States,15.0,harry potter,Fantasy
240700,0439139597,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000,Scholastic,waldorf, maryland,United States,15.0,harry potter,Fantasy
240700,0440498058,7,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling,waldorf, maryland,United States,15.0,wrinkle in time,Science Fiction
240700,0446608955,9,A Walk to Remember,Nicholas Sparks,2000,Warner Books,waldorf, maryland,United States,15.0,walk to remember,Romance
240700,0590353403,8,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic,waldorf, maryland,United States,15.0,harry potter,Fantasy
240700,061815082X,7,"The Hobbit (Young Adult edition, Sis cover)",J. R. R. Tolkien,2001,Houghton Mifflin Company,waldorf, maryland,United States,15.0,hobbit,Fantasy
240700,0679893105,9,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1998,Knopf Books for Young Readers,waldorf, maryland,United States,15.0,his dark materials,Fantasy
240704,0380789035,10,American Gods,Neil Gaiman,2002,HarperTorch,new york, new york,United States,40.0,american gods,Fantasy
240756,0440221471,5,The Runaway Jury,JOHN GRISHAM,1997,Dell,guyton, georgia,United States,41.0,runaway jury,Legal Thriller
240756,0446520802,9,The Notebook,Nicholas Sparks,1996,Warner Books,guyton, georgia,United States,41.0,notebook,Romance
240789,0345313151,10,Bearing an Hourglass (Incarnations of Immortality (Paperback)),Piers Anthony,1991,Del Rey Books,omaha, nebraska,United States,29.0,ring,Fantasy
240789,0380789035,7,American Gods,Neil Gaiman,2002,HarperTorch,omaha, nebraska,United States,29.0,american gods,Fantasy
240795,0804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),burbank, california,United States,33.0,joy luck club,Fiction
240883,1400034779,7,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,st. paul, minnesota,United States,33.0,no. 1 ladies' detective agency,Mystery
240906,044021145X,8,The Firm,John Grisham,1992,Bantam Dell Publishing Group,whistler, british columbia,Canada,33.0,firm,Thriller
240906,0440214041,7,The Pelican Brief,John Grisham,1993,Dell,whistler, british columbia,Canada,33.0,pelican brief,Thriller
240917,0440213525,9,The Client,John Grisham,1994,Dell Publishing Company,brooklyn park, minnesota,United States,42.0,client,Legal Thriller
240917,0440221471,10,The Runaway Jury,JOHN GRISHAM,1997,Dell,brooklyn park, minnesota,United States,42.0,runaway jury,Legal Thriller
240946,0385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday,halifax, north carolina,United States,34.0,da vinci code,Thriller
240951,0440234743,10,The Testament,John Grisham,1999,Dell,austin, minnesota,United States,41.0,testament,Thriller
240998,0440418321,10,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,2001,Yearling,hillsboro, oregon,United States,33.0,his dark materials,Fantasy
